time,ni_in,fe_in,sio2_in,cao_in,mgo_in,al2o3_in,fe_ni,s_m,bc,loi_in,mc_kilnfeed,fc_coal,gcv_coal,voltage_pry,voltage_sec,current_pry,current_sec1,current_sec2,current_sec3,load,power_factor,realisasi_beban,rpm,kg_tco,charge_kiln,tdo,pry_p,sec_p,pry_v,sec_v,total_coal,total_fuel,a_f_ratio,reductor_consume,t_tic162,t_tic163,metal_temp,ni_met,c_met,si_met,fe_met,s_met,ni_slag,fe_slag,t_kalsin,pic_161,loi_kalsin
2024-08-03 04:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,,,29.2,712.1,20.93,24.4,15.5,18.5,30.8,-0.98,30.184,0.86724,37.2,101.5,79.48465,334.5,17.9,84.3,370.4,3600.0,3600.0,7.578333,5.251,950.654663,785.007935,1558.0,15.46,1.14,1.11,80.572,1.718,0.05,8.12,638.839417,-2.82586,
2024-08-03 05:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,,,29.2,693.9,21.5,22.0,17.8,20.9,29.4,-0.99,29.106,0.87183,34.7,100.76,78.905156,334.0,17.9,84.2,370.3,3500.0,3500.0,7.791429,5.438,929.418396,817.604675,1558.0,15.46,1.14,1.11,80.572,1.718,0.05,8.12,642.430786,-2.288479,
2024-08-03 06:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.69,,,29.2,677.9,21.5,22.1,19.8,22.1,32.7,-1.0,32.7,0.865215,31.9,100.05,78.349155,333.2,17.9,84.2,370.6,3200.0,3200.0,8.5275,5.661,918.393433,814.802856,1558.0,15.46,1.14,1.11,80.572,1.718,0.05,8.12,656.617676,-1.930681,
2024-08-03 07:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.74,,,29.2,678.6,21.5,21.8,21.0,21.5,32.6,-1.0,32.6,0.87399,29.2,99.29,76.711454,298.1,16.9,79.9,345.1,2900.0,2900.0,8.793103,5.706,878.814209,822.046143,1558.0,15.46,1.14,1.11,80.572,1.718,0.05,8.12,646.590515,-1.633326,
2024-08-03 08:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.74,,,29.4,692.3,21.5,19.1,14.6,19.2,32.0,-1.0,32.0,0.86616,31.2,100.42,77.584492,301.6,72.9,80.2,345.7,2900.0,2900.0,8.811724,5.698,882.943909,801.781006,1558.0,15.46,1.14,1.11,80.572,1.718,0.05,8.12,680.583435,-1.431319,
2024-08-03 09:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.74,,,29.2,682.2,21.9,22.6,21.6,20.6,34.2,-0.99,33.858,0.864945,29.8,96.31,74.409106,255.2,65.2,73.6,329.4,3000.0,3000.0,8.06,5.379,896.318604,813.862,1559.0,15.46,1.14,1.11,80.572,1.718,0.04,7.39,686.944519,-1.714084,
2024-08-03 10:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.74,,,29.3,708.5,21.9,16.9,19.7,17.0,34.1,-1.0,34.1,0.87372,31.5,101.29,78.256654,261.6,66.6,74.3,333.5,2900.0,2900.0,8.437241,5.363,920.888184,767.979065,1559.0,15.46,1.14,1.11,80.572,1.718,0.04,7.39,683.620361,-1.954455,
2024-08-03 11:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.74,,,29.1,686.4,21.9,15.0,24.7,20.9,29.2,-1.0,29.2,0.87345,32.9,102.92,79.515992,257.9,63.7,74.0,323.2,3100.0,3100.0,7.687742,5.653,884.742249,735.321838,1559.0,15.46,1.14,1.11,80.572,1.718,0.04,7.39,665.706055,-2.108424,
2024-08-03 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.87,,,29.3,686.6,21.9,14.9,19.1,19.6,33.1,-1.0,33.1,0.871155,35.7,97.68,76.317384,328.6,68.4,83.4,344.3,3100.0,3100.0,8.278065,5.22,907.941284,709.502625,1559.0,15.46,1.14,1.11,80.572,1.718,0.04,7.39,638.555969,-3.309542,
2024-08-03 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.87,,,29.4,684.5,21.9,21.7,12.3,19.5,32.1,-0.99,31.779,0.867105,44.2,99.36,77.629968,386.5,90.4,90.4,388.5,3600.0,3600.0,7.981667,5.336,927.042419,694.136047,1552.0,15.46,1.14,1.11,80.572,1.718,0.05,7.83,609.016235,-3.309997,
2024-08-03 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.87,,,29.3,619.8,21.9,19.3,16.2,23.2,25.0,-0.99,24.75,0.785565,42.8,90.43,70.652959,353.7,83.2,86.5,372.2,3700.0,3700.0,7.438378,5.044,945.441101,780.583008,1552.0,15.46,1.14,1.11,80.572,1.718,0.05,7.83,602.137268,-3.087346,
2024-08-03 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.48,,,29.4,648.6,21.9,23.0,14.3,20.2,28.6,-0.99,28.314,0.095715,0.0,54.25,42.5971,12.5,48.1,19.7,284.0,2700.0,2700.0,6.748889,0.0,853.897461,720.873291,1552.0,15.46,1.14,1.11,80.572,1.718,0.05,7.83,609.110474,-3.427442,
2024-08-03 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.48,,,29.1,521.4,21.9,26.6,24.5,24.2,25.8,-0.98,25.284,0.700515,44.1,47.72,37.469744,257.8,59.1,74.2,318.9,2500.0,2500.0,9.4344,4.609,838.885864,704.338684,1552.0,15.46,1.14,1.11,80.572,1.718,0.05,7.83,611.278687,-2.172766,
2024-08-03 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.48,,,29.0,540.8,21.9,24.4,27.4,21.7,24.9,-0.99,24.651,0.701325,46.7,79.83,62.682516,329.6,84.0,83.4,373.1,3100.0,3100.0,8.835484,4.476,889.691711,765.509705,1552.0,15.46,1.14,1.11,80.572,1.718,0.05,7.83,626.655762,-3.337724,
2024-08-03 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,21.48,,,28.9,684.5,21.9,31.0,25.6,14.2,27.4,-0.97,26.578,0.69687,49.2,79.79,62.651108,376.1,90.3,89.6,389.9,3400.0,3400.0,8.461765,4.196,940.300415,801.462708,1564.0,15.46,1.14,1.11,80.572,1.718,0.04,8.41,620.804504,-3.649298,
2024-08-03 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.63,,,29.2,619.4,21.9,21.3,23.1,24.0,28.9,-1.0,28.9,0.095985,46.2,69.02,52.710574,9.8,43.5,19.6,273.8,3300.0,3300.0,5.334545,0.0,953.21759,825.166199,1564.0,15.46,1.14,1.11,80.572,1.718,0.04,8.41,619.483643,-3.12615,
2024-08-03 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.63,,,29.2,662.0,21.9,23.3,22.8,17.0,30.8,-0.99,30.492,0.09639,0.0,0.0,0.0,9.0,41.8,20.0,273.8,1400.0,1400.0,12.591429,0.0,742.766907,693.635132,1564.0,15.46,1.14,1.11,80.572,1.718,0.04,8.41,629.299255,-5.461848,
2024-08-03 21:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.63,,,29.8,0.2,21.07,0.0,0.0,0.0,27.5,-0.99,27.225,0.096255,0.0,0.0,0.0,6.8,38.9,20.1,274.4,0.0,0.0,,0.0,608.389343,488.3508,1564.0,15.46,1.14,1.11,80.572,1.718,0.04,8.41,644.60498,-7.939359,
2024-08-03 22:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.63,,,29.2,653.9,21.07,22.5,22.3,18.4,26.1,-0.99,25.839,-0.00081,0.0,0.0,0.0,5.7,37.5,20.0,275.0,0.0,0.0,,0.0,529.506287,414.066162,1564.0,15.46,1.14,1.11,80.572,1.718,0.04,8.41,653.305847,-9.672321,
2024-08-03 23:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.43,,,29.4,224.7,17.87,19.6,18.6,13.6,23.7,-0.95,22.515,0.398655,40.5,7.09,5.499713,23.0,48.4,23.5,278.0,1200.0,1200.0,15.075,2.266,882.538391,684.788391,1560.0,15.46,1.14,1.11,80.572,1.718,0.04,7.78,659.173096,-3.764769,
2024-08-04 00:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.43,,,29.5,223.5,17.87,21.3,18.7,-14.8,8.6,-0.94,8.084,0.714015,34.4,72.57,56.292549,225.4,50.4,64.1,294.3,2500.0,2500.0,8.6016,4.571,1026.669312,778.310608,1560.0,15.46,1.14,1.11,80.572,1.718,0.04,7.78,635.9104,-2.797831,
2024-08-04 01:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.43,,,29.5,241.5,17.87,19.9,18.3,6.1,8.6,-0.93,7.998,0.88425,33.4,102.34,79.385138,254.4,63.8,73.7,327.4,3000.0,3000.0,8.022,5.412,988.507324,804.867615,1560.0,15.46,1.14,1.11,80.572,1.718,0.04,7.78,697.695435,-2.259253,
2024-08-04 02:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.43,,,29.2,532.5,20.48,25.2,20.7,20.6,16.7,-0.98,16.366,0.87858,35.7,102.89,79.811773,257.9,63.9,73.7,328.6,3200.0,3200.0,7.543125,5.461,972.884033,786.466125,1560.0,15.46,1.14,1.11,80.572,1.718,0.04,7.78,706.469299,-2.277139,
2024-08-04 03:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.55,,,29.2,492.3,20.48,20.8,26.2,21.2,24.0,-0.99,23.76,0.876015,35.8,102.79,79.610855,269.9,67.7,76.1,336.6,3200.0,3200.0,7.738125,5.372,945.921387,772.215515,1560.0,15.46,1.14,1.11,80.572,1.718,0.04,7.78,675.938782,-2.675196,
2024-08-04 04:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.55,,,29.2,590.6,21.07,23.3,19.5,22.6,28.4,-0.99,28.116,0.874395,36.7,102.5,79.38625,285.2,71.1,77.9,343.5,3300.0,3300.0,7.661818,5.453,953.803711,760.699402,1560.0,15.46,1.14,1.11,80.572,1.718,0.04,7.78,653.022034,-2.867119,
2024-08-04 05:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.55,,,29.2,684.0,21.07,21.8,19.0,20.9,28.5,-0.99,28.215,0.874395,37.4,101.99,78.991255,296.5,74.3,80.0,351.6,3400.0,3400.0,7.616471,5.498,995.65802,760.97821,1560.0,15.46,1.14,1.11,80.572,1.718,0.04,7.78,631.282227,-2.961795,
2024-08-04 06:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.55,,,29.2,684.0,21.5,23.1,25.4,15.7,28.0,-0.99,27.72,0.88398,39.3,101.12,78.31744,325.4,78.0,83.8,359.7,3600.0,3600.0,7.391667,5.742,1010.015381,772.149963,1558.0,15.46,1.14,1.11,80.572,1.718,0.04,7.65,639.028381,-3.040153,
2024-08-04 07:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.59,,,29.1,645.5,21.5,22.7,22.6,24.3,32.0,-0.99,31.68,0.87696,38.5,101.7,77.70897,327.2,82.8,83.8,367.7,3500.0,3500.0,7.74,5.742,991.063721,794.442993,1558.0,15.46,1.14,1.11,80.572,1.718,0.04,7.65,652.549011,-2.48531,
2024-08-04 08:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.59,,,29.2,638.0,21.5,20.7,18.6,20.5,30.6,-1.0,30.6,0.8829,35.9,101.14,77.281074,283.0,68.9,78.0,336.3,3200.0,3200.0,7.768125,5.797,954.390137,765.349609,1558.0,15.76,1.14,1.1,80.299,1.701,0.04,7.65,669.210693,-0.800549,
2024-08-04 09:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.59,,,29.5,654.6,21.5,21.6,11.7,22.0,31.2,-0.99,30.888,0.87372,37.4,103.53,79.107273,283.3,66.4,77.9,336.6,3300.0,3300.0,7.536364,6.237,970.930725,770.938049,1558.0,15.71,1.22,1.03,80.534,1.506,0.04,7.65,655.576721,-3.581888,
2024-08-04 10:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.59,,,29.0,703.8,21.07,24.1,23.0,21.9,34.3,-0.99,33.957,0.877905,39.1,102.73,78.495993,286.7,68.5,78.2,341.3,3500.0,3500.0,7.191429,5.579,956.818787,786.567627,1558.0,15.71,1.22,1.03,80.534,1.506,0.04,7.65,649.805908,-3.058229,
2024-08-04 11:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.59,,,29.2,684.3,21.97,20.6,21.8,23.7,33.2,-1.0,33.2,0.87831,38.4,102.61,78.404301,279.8,66.3,77.6,339.4,3400.0,3400.0,7.358824,5.446,955.634094,808.084167,1556.0,15.71,1.22,1.03,80.534,1.506,0.05,7.24,650.467957,-2.653763,
2024-08-04 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.62,,,29.1,699.6,21.97,22.1,21.4,22.6,35.5,-1.0,35.5,0.87858,37.6,102.76,77.460488,284.4,69.7,78.1,340.6,3500.0,3500.0,7.177714,5.459,986.872192,800.772156,1556.0,15.71,1.22,1.03,80.534,1.506,0.05,7.24,688.560181,-1.845252,
2024-08-04 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.62,,,29.1,722.7,21.97,22.5,19.5,22.6,35.2,-1.0,35.2,0.87669,38.1,102.87,77.543406,280.7,67.3,77.9,340.2,3400.0,3400.0,7.378235,5.462,982.824402,797.786072,1556.0,15.71,1.22,1.03,80.534,1.506,0.05,7.24,660.687622,-4.135697,
2024-08-04 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.62,,,29.1,729.3,21.97,21.9,22.1,20.1,35.9,-0.99,35.541,0.878445,38.1,102.77,77.468026,281.5,67.4,77.9,339.7,3600.0,3600.0,6.96,5.334,1017.940491,783.121399,1556.0,15.71,1.22,1.03,80.534,1.506,0.05,7.24,652.643616,-3.625737,
2024-08-04 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.51,,,29.1,722.3,21.97,23.7,22.1,19.3,34.7,-0.99,34.353,0.880875,38.9,100.32,79.744368,281.2,67.9,77.8,340.9,3400.0,3400.0,7.388824,5.731,996.950684,790.762573,1560.0,15.71,1.22,1.03,80.534,1.506,0.04,6.79,646.495972,-3.503914,
2024-08-04 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.51,,,29.0,732.5,21.97,24.2,24.8,22.0,35.6,-0.99,35.244,0.884385,38.4,100.14,79.601286,287.3,67.6,78.3,339.7,3600.0,3600.0,6.966667,5.708,1003.028931,802.583862,1560.0,15.71,1.22,1.03,80.534,1.506,0.04,6.79,665.800781,-3.814098,
2024-08-04 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.51,,,29.0,710.1,21.97,26.3,24.2,22.6,37.0,-0.99,36.63,0.87723,37.6,99.58,79.156142,281.2,67.8,77.9,340.7,3400.0,3400.0,7.387059,5.292,930.496216,782.263672,1560.0,15.71,1.22,1.03,80.534,1.506,0.04,6.79,672.905884,-3.709937,
2024-08-04 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,20.51,,,29.1,693.8,21.97,22.5,21.4,22.3,36.4,-1.0,36.4,0.875475,37.8,100.6,79.96694,284.2,68.6,77.9,340.5,3300.0,3300.0,7.607273,5.35,975.579895,762.411438,1560.0,15.71,1.22,1.03,80.534,1.506,0.04,6.79,683.525391,-3.278193,
2024-08-04 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.36,,,29.1,680.1,21.97,24.5,21.0,24.0,36.5,-0.99,36.135,0.88371,37.4,101.44,78.758016,282.9,68.2,77.9,340.7,3300.0,3300.0,7.610909,5.32,983.871765,766.395325,1557.0,15.71,1.22,1.03,80.534,1.506,0.05,6.98,692.268921,-2.468785,
2024-08-04 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.36,,,29.1,720.2,21.97,21.7,21.8,22.4,36.3,-0.99,35.937,0.874125,38.2,101.44,78.758016,283.5,67.8,78.0,338.6,3400.0,3400.0,7.351765,5.335,988.245789,755.001465,1557.0,15.71,1.22,1.03,80.534,1.506,0.05,6.98,677.265808,-3.515638,
2024-08-04 21:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.36,,,29.4,713.9,21.97,20.0,15.7,18.7,35.3,-0.99,34.947,0.877365,38.1,101.49,78.796836,286.5,72.0,78.2,341.2,3400.0,3400.0,7.401176,5.311,980.882568,776.574585,1557.0,15.5,1.27,1.17,80.518,1.542,0.05,6.98,652.92749,-0.352763,
2024-08-04 22:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,22.36,,,29.0,696.2,21.97,22.5,23.1,22.8,34.6,-0.99,34.254,0.403245,32.5,10.03,7.787292,93.2,52.6,46.0,296.3,900.0,900.0,22.82,3.107,687.581421,573.342773,1557.0,15.5,1.27,1.17,80.518,1.542,0.05,6.98,645.644958,-2.658004,
2024-08-04 23:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.7,,,29.1,676.5,21.97,22.8,22.7,22.6,34.8,-0.99,34.452,0.87885,35.5,89.07,67.06971,280.5,70.8,78.1,344.1,3100.0,3100.0,8.171613,5.715,946.032715,754.543396,1559.0,15.5,1.27,1.17,80.518,1.542,0.05,6.93,645.834106,-3.410959,
2024-08-05 00:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.7,41.57,6712.23,29.1,717.8,21.97,22.9,21.3,23.6,35.1,-1.0,35.1,0.87966,37.6,100.67,75.80451,282.8,70.1,77.9,344.5,3200.0,3200.0,7.92,5.68,955.688599,762.197327,1559.0,15.5,1.27,1.17,80.518,1.542,0.05,6.93,650.184204,-3.105771,
2024-08-05 01:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.7,41.57,6712.23,29.1,691.2,21.97,16.8,22.6,19.8,34.3,-1.0,34.3,0.881145,37.4,100.19,75.44307,279.0,72.0,77.8,343.9,3400.0,3400.0,7.441765,5.683,1003.643982,784.101501,1559.0,15.5,1.27,1.17,80.518,1.542,0.05,6.93,631.848877,-3.391819,
2024-08-05 02:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.7,41.57,6712.23,29.2,740.3,21.97,22.4,20.8,19.6,34.7,-0.99,34.353,0.87534,39.6,100.06,75.34518,282.6,70.0,78.1,342.6,3400.0,3400.0,7.424118,5.014,1022.056824,772.237122,1559.0,15.5,1.27,1.17,80.518,1.542,0.05,6.93,629.488037,-3.084317,
2024-08-05 03:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.21,41.57,6712.23,29.4,709.4,21.97,22.7,8.3,24.5,35.1,-0.99,34.749,0.880875,39.2,101.63,77.025377,327.5,82.0,84.1,368.2,3500.0,3500.0,7.753714,5.368,1017.807434,795.86853,1537.0,15.5,1.27,1.17,80.518,1.542,0.05,6.81,624.20166,-3.384268,
2024-08-05 04:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.21,41.57,6712.23,29.1,733.2,21.97,23.6,20.5,22.6,35.7,-0.99,35.343,0.88263,39.4,101.56,76.972324,326.8,81.5,84.0,368.0,3600.0,3600.0,7.533333,5.405,1022.636047,787.321106,1537.0,15.5,1.27,1.17,80.518,1.542,0.05,6.81,621.748047,-3.504475,
2024-08-05 05:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.21,41.57,6712.23,28.9,730.7,21.97,24.5,25.0,22.6,35.8,-0.99,35.442,0.885735,41.6,101.83,77.176957,402.1,86.4,93.2,378.4,3500.0,3500.0,8.084571,5.377,1012.660156,775.760559,1537.0,15.5,1.27,1.17,80.518,1.542,0.05,6.81,620.427063,-2.24445,
2024-08-05 06:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.21,41.57,6712.23,29.1,731.0,21.97,20.0,23.1,20.3,35.6,-0.99,35.244,0.880335,42.4,100.47,76.146213,347.0,111.7,86.5,419.8,3700.0,3700.0,8.21027,5.673,1038.962524,749.225769,1537.0,15.5,1.27,1.17,80.518,1.542,0.05,6.81,619.294983,-2.990091,
2024-08-05 07:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,15.02,41.57,6712.23,29.3,732.8,21.97,22.8,19.9,15.6,34.1,-0.99,33.759,0.910845,43.1,99.68,84.708064,462.3,126.6,99.7,443.8,3900.0,3900.0,8.361538,5.663,1043.714844,789.768188,1545.0,15.5,1.27,1.17,80.518,1.542,0.04,6.51,619.200562,-1.323361,
2024-08-05 08:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,15.02,41.57,6712.23,29.2,684.3,21.97,20.6,20.3,20.3,33.9,-0.99,33.561,0.907065,43.9,98.1,83.36538,340.0,79.0,85.4,359.1,3800.0,3800.0,7.018421,5.617,1058.24292,762.414246,1545.0,15.54,1.25,1.3,80.478,1.432,0.04,6.51,635.627075,-1.544193,
2024-08-05 09:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,15.02,41.57,6712.23,29.2,622.2,21.97,25.0,22.9,22.2,33.8,-0.99,33.462,0.90558,40.4,102.09,86.756082,340.1,78.2,85.2,361.2,3700.0,3700.0,7.238919,5.461,1034.538086,795.395874,1545.0,15.54,1.25,1.3,80.478,1.432,0.04,6.51,642.619812,-1.958267,
2024-08-05 10:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,15.02,41.57,6712.23,29.2,685.1,21.97,23.5,19.9,22.0,32.6,-0.99,32.274,0.90936,40.4,101.41,86.178218,310.8,73.5,81.9,351.2,3600.0,3600.0,7.218333,5.347,1019.150757,804.413635,1545.0,15.54,1.25,1.3,80.478,1.432,0.04,6.51,634.682373,-2.810596,
2024-08-05 11:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.13,41.57,6712.23,29.0,652.8,21.97,23.6,23.4,23.2,21.5,-0.99,21.285,0.909765,39.2,101.85,77.273595,314.1,73.2,81.9,350.0,3600.0,3600.0,7.198333,5.383,1033.706421,798.218994,1585.0,15.54,1.25,1.3,80.478,1.432,0.05,6.38,632.03772,-2.208098,
2024-08-05 12:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.13,41.57,6712.23,29.0,703.7,21.97,24.1,23.0,22.2,33.5,-0.99,33.165,0.8937,39.5,101.69,77.152203,294.3,69.5,79.4,340.8,3500.0,3500.0,7.203429,5.353,1026.18396,802.895996,1585.0,15.54,1.25,1.3,80.478,1.432,0.05,6.38,645.834106,-2.374723,
2024-08-05 13:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.13,41.57,6712.23,29.0,690.3,21.97,22.2,21.9,22.3,35.1,-1.0,35.1,0.892215,38.4,101.54,77.038398,297.3,70.1,79.3,340.8,3500.0,3500.0,7.201714,5.369,1039.283325,791.526062,1585.0,15.54,1.25,1.3,80.478,1.432,0.05,6.38,649.049194,-2.770913,
2024-08-05 14:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,24.13,41.57,6712.23,29.0,693.3,21.97,21.9,22.1,21.4,34.9,-1.0,34.9,0.88641,37.9,101.96,77.357052,294.5,71.1,79.3,340.6,3400.0,3400.0,7.41,5.674,1018.139587,798.622498,1585.0,15.54,1.25,1.3,80.478,1.432,0.05,6.38,643.565125,-1.792164,
2024-08-05 15:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.03,41.57,6712.23,28.9,677.4,21.97,24.0,24.1,21.8,34.1,-0.99,33.759,0.889785,37.8,98.23,75.607631,294.8,70.3,79.7,340.5,3500.0,3500.0,7.203429,5.705,1018.284363,791.448547,1581.0,15.54,1.25,1.3,80.478,1.432,0.04,5.96,641.107544,-2.493634,
2024-08-05 16:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.03,41.57,6712.23,29.1,678.8,21.97,22.4,21.8,23.2,34.7,-0.99,34.353,0.88101,37.8,101.88,78.417036,291.7,67.9,79.2,341.0,3400.0,3400.0,7.415294,5.721,1008.222717,815.746399,1581.0,15.54,1.25,1.3,80.478,1.432,0.04,5.96,642.241699,-3.456416,
2024-08-05 17:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.03,41.57,6712.23,29.0,677.3,21.97,23.4,21.2,22.7,33.8,-0.99,33.462,0.88614,39.8,98.35,75.699995,290.6,67.9,79.0,340.8,3500.0,3500.0,7.196571,5.348,997.636719,818.410278,1581.0,15.54,1.25,1.3,80.478,1.432,0.04,5.96,633.643372,-3.531793,
2024-08-05 18:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.03,41.57,6712.23,29.1,683.3,21.97,22.9,21.4,20.6,33.9,-0.99,33.561,0.87831,39.0,101.24,77.924428,301.0,81.4,80.8,352.2,3300.0,3300.0,7.872727,5.351,1014.132751,786.414795,1581.0,15.54,1.25,1.3,80.478,1.432,0.04,5.96,632.60437,-3.113731,
2024-08-05 19:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.03,41.57,6712.23,29.2,699.9,21.97,21.8,17.0,21.0,32.9,-1.0,32.9,0.875745,36.8,102.05,78.547885,265.2,65.3,75.9,332.5,3200.0,3200.0,7.6575,5.343,975.636902,807.233093,1581.0,15.54,1.25,1.3,80.478,1.432,0.04,5.96,632.982178,-2.300231,
2024-08-05 20:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.32,41.57,6712.23,29.4,297.3,21.97,24.1,21.1,16.2,23.2,-0.96,22.272,0.87588,35.6,102.15,78.32862,269.1,66.2,76.1,330.9,3100.0,3100.0,7.877419,5.342,993.099609,793.309143,1580.0,15.54,1.25,1.3,80.478,1.432,0.05,5.96,662.48645,-1.679296,
2024-08-05 21:00:00,2.09,16.8,33.01,3.5,14.16,1.86,8.038278,2.331215,0.504696,,23.32,41.57,6712.23,29.2,677.1,21.97,22.5,22.3,21.8,32.0,-0.99,31.68,0.878445,37.4,101.92,78.152256,265.1,65.8,75.8,332.3,3100.0,3100.0,7.89871,3.212,994.702759,746.418884,1580.0,15.54,1.25,1.3,80.478,1.432,0.05,5.96,637.422119,-3.040943,
